bill_id,bill_number,title,date,event
1926239,SB691,Relating To Family Courts.,2025-03-06,Committee Referral
1926239,SB691,Relating To Family Courts.,2025-03-07,Committee Referral
1926239,SB691,Relating To Family Courts.,2025-03-31,Committee Report Pass
1926239,SB691,Relating To Family Courts.,2025-04-16,Enrolled
1926239,SB691,Relating To Family Courts.,2025-05-27,Chapter/Act/Statute
1926239,SB691,Relating To Family Courts.,2025-05-27,Passed
1926480,SB692,Relating To Spray Paint.,2025-01-17,Introduced
1926480,SB692,Relating To Spray Paint.,2025-01-23,Committee Referral
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-01-17,Introduced
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-01-23,Committee Referral
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-02-04,Committee Report Pass
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-02-04,Committee Referral
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-02-19,Committee Report Pass
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-02-27,Engrossed
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-03-04,Committee Referral
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-03-11,Committee Report Pass
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-03-11,Committee Referral
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-04-03,Committee Report Pass
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-04-25,Committee Report Pass
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-04-25,Committee Report Pass
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-05-01,Enrolled
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-06-06,Chapter/Act/Statute
1925925,SB693,Relating To The Food Hub Pilot Program.,2025-06-06,Passed
1926478,SB694,Relating To The Detention Of Minors.,2025-01-17,Introduced
1926478,SB694,Relating To The Detention Of Minors.,2025-01-23,Committee Referral
1926478,SB694,Relating To The Detention Of Minors.,2025-01-31,Committee Referral
1926478,SB694,Relating To The Detention Of Minors.,2025-02-18,Committee Report Pass
1926478,SB694,Relating To The Detention Of Minors.,2025-02-19,Engrossed
1926478,SB694,Relating To The Detention Of Minors.,2025-02-28,Committee Referral
1926478,SB694,Relating To The Detention Of Minors.,2025-03-07,Committee Referral
1926478,SB694,Relating To The Detention Of Minors.,2025-04-02,Committee Report Pass
1926478,SB694,Relating To The Detention Of Minors.,2025-04-24,Committee Report Pass
1926478,SB694,Relating To The Detention Of Minors.,2025-04-24,Committee Report Pass
1926478,SB694,Relating To The Detention Of Minors.,2025-05-01,Enrolled
1926478,SB694,Relating To The Detention Of Minors.,2025-06-26,Chapter/Act/Statute
1926478,SB694,Relating To The Detention Of Minors.,2025-06-26,Passed
1925930,SB695,Relating To Ambulances.,2025-01-17,Introduced
1925930,SB695,Relating To Ambulances.,2025-01-23,Committee Referral
1926554,SB696,Relating To Emergency Management.,2025-01-17,Introduced
1926554,SB696,Relating To Emergency Management.,2025-01-23,Committee Referral
1925827,SB697,Relating To An Income Tax Credit.,2025-01-17,Introduced
1925827,SB697,Relating To An Income Tax Credit.,2025-01-23,Committee Referral
1925827,SB697,Relating To An Income Tax Credit.,2025-02-10,Committee Report Pass
1925827,SB697,Relating To An Income Tax Credit.,2025-02-10,Committee Referral
1926410,SB698,Relating To The State Building Codes.,2025-01-17,Introduced
1926410,SB698,Relating To The State Building Codes.,2025-01-23,Committee Referral
1926346,SB699,Relating To Disaster Preparedness.,2025-01-17,Introduced
1926346,SB699,Relating To Disaster Preparedness.,2025-01-23,Committee Referral
1909997,SB7,Relating To Healthy Workplaces.,2025-01-15,Introduced
1909997,SB7,Relating To Healthy Workplaces.,2025-01-16,Committee Referral
1909997,SB7,Relating To Healthy Workplaces.,2025-02-14,Committee Referral
1910011,SB70,Relating To Housing.,2025-01-15,Introduced
1910011,SB70,Relating To Housing.,2025-01-16,Committee Referral
1910011,SB70,Relating To Housing.,2025-02-03,Committee Report Pass
1910011,SB70,Relating To Housing.,2025-02-03,Committee Referral
1926362,SB700,Relating To Renewable Energy.,2025-01-17,Introduced
1926362,SB700,Relating To Renewable Energy.,2025-01-23,Committee Referral
1926362,SB700,Relating To Renewable Energy.,2025-02-13,Committee Report Pass
1926362,SB700,Relating To Renewable Energy.,2025-02-13,Committee Referral
1926250,SB701,Relating To Renewable Energy.,2025-01-17,Introduced
1926250,SB701,Relating To Renewable Energy.,2025-01-23,Committee Referral
1925842,SB702,"Proposing An Amendment To Article I Of The Hawaii State Constitution To Recognize And Protect The Inherent And Inalienable Right Of All People To Clean Water And Air, A Healthful Environment And Climate, Healthy Native Ecosystems, And Beaches.",2025-01-17,Introduced
1925842,SB702,"Proposing An Amendment To Article I Of The Hawaii State Constitution To Recognize And Protect The Inherent And Inalienable Right Of All People To Clean Water And Air, A Healthful Environment And Climate, Healthy Native Ecosystems, And Beaches.",2025-01-23,Committee Referral
1926029,SB703,Relating To Agriculture.,2025-01-17,Introduced
1926029,SB703,Relating To Agriculture.,2025-01-23,Committee Referral
1928001,SB704,Relating To The Earned Income Tax Credit.,2025-01-17,Introduced
1928001,SB704,Relating To The Earned Income Tax Credit.,2025-01-23,Committee Referral
1927627,SB705,Relating To Excited Delirium.,2025-01-17,Introduced
1927627,SB705,Relating To Excited Delirium.,2025-01-23,Committee Referral
1927515,SB706,Relating To Insurance.,2025-01-17,Introduced
1927515,SB706,Relating To Insurance.,2025-01-23,Committee Referral
1927515,SB706,Relating To Insurance.,2025-02-10,Committee Report Pass
1927515,SB706,Relating To Insurance.,2025-02-10,Committee Referral
1928227,SB707,Relating To Lava Zone Insurance.,2025-01-17,Introduced
1928227,SB707,Relating To Lava Zone Insurance.,2025-01-23,Committee Referral
1927221,SB708,Relating To Prescriptive Authority For Clinical Psychologists.,2025-01-17,Introduced
1927221,SB708,Relating To Prescriptive Authority For Clinical Psychologists.,2025-01-23,Committee Referral
1927778,SB709,Relating To Mental Health.,2025-01-17,Introduced
1927778,SB709,Relating To Mental Health.,2025-01-23,Committee Referral
1927778,SB709,Relating To Mental Health.,2025-02-14,Committee Report Pass
1927778,SB709,Relating To Mental Health.,2025-02-14,Committee Referral
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-01-15,Introduced
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-01-16,Committee Referral
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-02-05,Committee Report Pass
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-02-05,Committee Referral
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-02-28,Committee Report Pass
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-03-04,Engrossed
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-03-06,Committee Referral
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-03-18,Committee Report Pass
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-03-18,Committee Referral
1910006,SB71,Relating To The Rental Housing Revolving Fund.,2025-04-04,Committee Report Pass
1927478,SB710,Relating To Child Welfare.,2025-01-17,Introduced
1927478,SB710,Relating To Child Welfare.,2025-01-23,Committee Referral
1927478,SB710,Relating To Child Welfare.,2025-02-14,Committee Report Pass
1927478,SB710,Relating To Child Welfare.,2025-02-14,Committee Referral
1928186,SB711,Relating To Gubernatorial Appointments.,2025-01-17,Introduced
1928186,SB711,Relating To Gubernatorial Appointments.,2025-01-23,Committee Referral
1928186,SB711,Relating To Gubernatorial Appointments.,2025-02-12,Committee Report Pass
1928186,SB711,Relating To Gubernatorial Appointments.,2025-02-12,Committee Referral
1927367,SB712,Relating To The Preschool Open Doors Program.,2025-01-17,Introduced
1927367,SB712,Relating To The Preschool Open Doors Program.,2025-01-23,Committee Referral
1927289,SB713,Relating To Medicaid.,2025-01-17,Introduced
1927289,SB713,Relating To Medicaid.,2025-01-23,Committee Referral
1927258,SB714,Relating To Medicaid.,2025-01-17,Introduced
1927258,SB714,Relating To Medicaid.,2025-01-23,Committee Referral
1927553,SB715,Relating To Medicaid.,2025-01-17,Introduced
1927553,SB715,Relating To Medicaid.,2025-01-23,Committee Referral
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-01-17,Introduced
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-01-23,Committee Referral
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-02-06,Committee Report Pass
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-02-06,Committee Referral
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-02-28,Committee Report Pass
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-03-04,Engrossed
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-03-06,Committee Referral
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-03-18,Committee Report Pass
1927963,SB716,Relating To Hawaii Employment Security Law.,2025-03-18,Committee Referral
1927440,SB717,Relating To Collective Bargaining.,2025-01-17,Introduced
1927440,SB717,Relating To Collective Bargaining.,2025-01-23,Committee Referral
1927440,SB717,Relating To Collective Bargaining.,2025-01-29,Committee Referral
1927440,SB717,Relating To Collective Bargaining.,2025-02-06,Committee Report Pass
1927440,SB717,Relating To Collective Bargaining.,2025-02-06,Committee Referral
1927440,SB717,Relating To Collective Bargaining.,2025-02-28,Committee Report Pass
1927440,SB717,Relating To Collective Bargaining.,2025-03-04,Engrossed
1927440,SB717,Relating To Collective Bargaining.,2025-03-06,Committee Referral
1927440,SB717,Relating To Collective Bargaining.,2025-03-13,Committee Report Pass
1927440,SB717,Relating To Collective Bargaining.,2025-03-13,Committee Referral
1927440,SB717,Relating To Collective Bargaining.,2025-04-04,Committee Report Pass
1927814,SB718,Relating To Equity.,2025-01-17,Introduced
1927814,SB718,Relating To Equity.,2025-01-23,Committee Referral
1927664,SB719,Relating To Sugar-sweetened Beverages.,2025-01-17,Introduced
1927664,SB719,Relating To Sugar-sweetened Beverages.,2025-01-23,Committee Referral
1910088,SB72,Relating To Housing.,2025-01-15,Introduced
1910088,SB72,Relating To Housing.,2025-01-16,Committee Referral
1928148,SB720,Relating To Workers' Compensation.,2025-01-17,Introduced
1928148,SB720,Relating To Workers' Compensation.,2025-01-23,Committee Referral
1928296,SB721,Relating To The Estate Tax.,2025-01-17,Introduced
1928296,SB721,Relating To The Estate Tax.,2025-01-23,Committee Referral
1928296,SB721,Relating To The Estate Tax.,2025-02-18,Committee Report Pass
1928296,SB721,Relating To The Estate Tax.,2025-02-27,Engrossed
1928296,SB721,Relating To The Estate Tax.,2025-03-04,Committee Referral
1927852,SB722,Relating To Property Forfeiture.,2025-01-17,Introduced
1927852,SB722,Relating To Property Forfeiture.,2025-01-23,Committee Referral
1927852,SB722,Relating To Property Forfeiture.,2025-02-04,Committee Report Pass
1927852,SB722,Relating To Property Forfeiture.,2025-02-04,Committee Referral
1928325,SB723,Relating To Shoreline Setbacks.,2025-01-17,Introduced
1928325,SB723,Relating To Shoreline Setbacks.,2025-01-23,Committee Referral
1927591,SB724,Relating To Deposit Beverage Container Redemption.,2025-01-17,Introduced
1927591,SB724,Relating To Deposit Beverage Container Redemption.,2025-01-23,Committee Referral
1927591,SB724,Relating To Deposit Beverage Container Redemption.,2025-02-10,Committee Report Pass
1927591,SB724,Relating To Deposit Beverage Container Redemption.,2025-02-10,Committee Referral
1928260,SB725,Relating To Bail.,2025-01-17,Introduced
1928260,SB725,Relating To Bail.,2025-01-23,Committee Referral
1927702,SB726,Relating To Motor Vehicle Insurance.,2025-01-17,Introduced
1927702,SB726,Relating To Motor Vehicle Insurance.,2025-01-23,Committee Referral
1928075,SB727,Relating To Health.,2025-01-17,Introduced
1928075,SB727,Relating To Health.,2025-01-23,Committee Referral
1928075,SB727,Relating To Health.,2025-01-27,Committee Referral
1927925,SB728,Relating To Firearms Possession.,2025-01-17,Introduced
1927925,SB728,Relating To Firearms Possession.,2025-01-23,Committee Referral
1927738,SB729,Relating To Enterprise Zones.,2025-01-17,Introduced
1927738,SB729,Relating To Enterprise Zones.,2025-01-23,Committee Referral
1909968,SB73,Relating To County Permits.,2025-01-15,Introduced
1909968,SB73,Relating To County Permits.,2025-01-16,Committee Referral
1909968,SB73,Relating To County Permits.,2025-02-11,Committee Report Pass
1909968,SB73,Relating To County Permits.,2025-02-11,Committee Referral
1927331,SB730,Relating To Allowance On Service Retirements.,2025-01-17,Introduced
1927331,SB730,Relating To Allowance On Service Retirements.,2025-01-23,Committee Referral
1928037,SB731,Relating To The Employees' Retirement System.,2025-01-17,Introduced
1928037,SB731,Relating To The Employees' Retirement System.,2025-01-23,Committee Referral
1928117,SB732,Relating To The Film Industry.,2025-01-17,Introduced
1928117,SB732,Relating To The Film Industry.,2025-01-23,Committee Referral
1928117,SB732,Relating To The Film Industry.,2025-02-11,Committee Report Pass
1928117,SB732,Relating To The Film Industry.,2025-02-11,Committee Referral
1928117,SB732,Relating To The Film Industry.,2025-02-28,Committee Report Pass
1928117,SB732,Relating To The Film Industry.,2025-03-04,Engrossed
1928117,SB732,Relating To The Film Industry.,2025-03-06,Committee Referral
1928117,SB732,Relating To The Film Industry.,2025-03-14,Committee Report Pass
1928117,SB732,Relating To The Film Industry.,2025-03-14,Committee Referral
1928117,SB732,Relating To The Film Industry.,2025-03-14,Committee Referral
1928117,SB732,Relating To The Film Industry.,2025-04-04,Committee Report Pass
1929042,SB733,Proposing Amendments To The Hawaii State Constitution To Establish A Continuous Legislative Session.,2025-01-17,Introduced
1929042,SB733,Proposing Amendments To The Hawaii State Constitution To Establish A Continuous Legislative Session.,2025-01-23,Committee Referral
1928715,SB734,Relating To Social Work.,2025-01-17,Introduced
1928715,SB734,Relating To Social Work.,2025-01-23,Committee Referral
1928959,SB735,Relating To Health.,2025-01-17,Introduced
1928959,SB735,Relating To Health.,2025-01-23,Committee Referral
1929033,SB736,Relating To School Meals.,2025-01-17,Introduced
1929033,SB736,Relating To School Meals.,2025-01-23,Committee Referral
1929011,SB737,Related To Toxic Chemicals.,2025-01-17,Introduced
1929011,SB737,Related To Toxic Chemicals.,2025-01-23,Committee Referral
1928681,SB738,Relating To Wastewater Management.,2025-01-17,Introduced
1928681,SB738,Relating To Wastewater Management.,2025-01-23,Committee Referral
1928681,SB738,Relating To Wastewater Management.,2025-02-14,Committee Report Pass
1928681,SB738,Relating To Wastewater Management.,2025-02-14,Committee Referral
1928369,SB739,Relating To Land Exchange.,2025-01-17,Introduced
1928369,SB739,Relating To Land Exchange.,2025-01-23,Committee Referral
1928369,SB739,Relating To Land Exchange.,2025-02-14,Committee Report Pass
