bill_id,bill_number,title,description,state,subject,companion,relevant,session,filename,status,status_date,source,chat,url_final_text,url_initial_text
1925571,SB510,Relating To The Lapakahi Marine Life Conservation District.,Directs the Department of Land and Natural Resources to adopt rules lifting the moratorium on fishing in the Lapakahi Marine Life Conservation District.,HI,"DLNR, Lapakahi Marine Life Conservation District, Fishing, Moratorium",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB510.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=510&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB510_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB510_.HTM
1925126,SB511,Relating To Housing.,"Clarifies that projects seeking exemptions from planning and development laws and rules may be modified by the Hawaii Housing Finance and Development Corporation under certain conditions. Authorizes HHFDC to make recommendations to appropriate Legislative bodies. Requires HHFDC or a county to accept an application seeking certain exemptions within thirty days, and to process the application within one hundred twenty days before final approval by a county legislative body for certain housing projects. Effective 7/1/2050. (SD1)",HI,"HHFDC, Housing Development, Counties, Affordable Housing, Application, Approval",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB511.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=511&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB511_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB511_.HTM
1925355,SB512,Relating To Firefighting.,"Requires the State Fire Marshal to establish a Statewide Firefighting Helicopter Program. Appropriates funds for the State Fire Marshal to obtain helicopters, facilities equipment, drones, and supplies; hire and train staff; and do other things necessary to ensure that the Program is ready to begin providing aerial firefighting services on 7/1/2026.",HI,"State Fire Marshal, Statewide Firefighting Helicopter Program, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB512.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=512&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB512_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB512_.HTM
1925722,SB513,Relating To Water.,Authorizes the Department of Health to allow any county to implement a Gray Water Recycling Program that permits certain small farms of less than ten square acres in size the ability to use gray water for the purposes of irrigation. (SD1),HI,"DOH, Counties, Farming, Agriculture, Irrigation, Gray Water Recycling Program",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB513.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=513&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB513_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB513_.HTM
1925442,SB514,Relating To Wildfires.,Establishes the Hawaii Wildfire Relief Fund and Hawaii Wildfire Relief Fund Corporation within the Department of Commerce and Consumer Affairs to provide compensation for property damage resulting from catastrophic wildfires in the State. Requires reports to the Legislature and Governor. Appropriates funds.,HI,"DCCA, Hawaii Wildfire Relief Fund, Hawaii Wildfire Relief Fund Corporation, Public Utilities Commission, Catastrophic Wildfire, Report, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB514.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=514&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB514_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB514_.HTM
1924975,SB515,Relating To The Sugar-sweetened Beverages Fee Program.,"Establishes a Sugar-Sweetened Beverages Fee Program to be administered by the Department of Agriculture that, beginning 1/1/2026, imposes a fee on the distribution and sale of sugar-sweetened beverages in the State. Establishes the Sugar-Sweetened Beverages Fee Special Fund. Requires moneys in the Sugar-Sweetened Beverages Fee Special Fund to be expended for the Hawaii Healthy Food Incentive Program and administration of the Sugar-Sweetened Beverages Fee Program. Allows the Department to contract with a third-party to administer the program. Requires the Auditor to conduct a management and financial audit of the program. Requires the Chairperson of the Board of Agriculture to adopt rules by 12/31/2025. Establishes criminal and civil penalties. Requires reports to the Legislature and the Governor. Appropriates funds.",HI,"DOA, Auditor, Sugar-Sweetened Beverages Fee Program, Exemptions, Sugar-Sweetened Beverages Fee Special Fund, Hawaii Healthy Food Initiative Program (DA BUX), Enforcement, Penalties, Rules, Audit, Reports, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB515.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=515&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB515_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB515_.HTM
1925006,SB516,Relating To Land Use.,Permits film production on lands that are zoned for agricultural use in counties with a population of less than five hundred thousand and that meet other conditions. Establishes the Agricultural Film Production Land Use Oversight Committee to monitor and enforce compliance with regulations on film permit activities on agricultural zoned lands.,HI,"Department of Business, Economic Development, and Tourism, Creative Industries Division, Agricultural Film Production Land Use Act, Agricultural Film Production Land Use Oversight Committee",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB516.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=516&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB516_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB516_.HTM
1925642,SB517,Relating To Agriculture.,Establishes a Microbial Algae Soil Products Pilot Program within the Department of Agriculture in collaboration with the University of Hawaii College of Tropical Agriculture and Human Resources and other relevant stakeholders. Establishes the Microbial Algae Soil Products Pilot Program Special Fund. Authorizes the Department of Agriculture to adopt administrative rules. Requires reports to the Legislature. Appropriates funds.,HI,"DOA, UH, CTAHR, Microbial Algae Soil Products Pilot Program, Microbial Algae Soil Products Pilot Program Special Fund, Rules, Reports, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB517.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=517&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB517_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB517_.HTM
1925705,SB518,Relating To Commercial Activity Permits.,Requires the Department of Land and Natural Resources to update the online Wiki Permits service to include locations for which a right-of-entry permit for commercial activity is available via the service. Requires public input prior to the removal of any location from the list of available locations. Requires the Department to refund fees for right-of-entry permits if the permitted location is removed from the list of available locations before the commercial activity occurs.,HI,"DLNR, Commercial Activity, Right-of-Entry Permits, Unencumbered State Lands, State Beaches, Wiki Permits Service",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB518.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=518&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB518_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB518_.HTM
1925260,SB519,Relating To Aquatic Life.,"Requires the Department of Land and Natural Resources to amend the definition of ""aquarium purposes"", in Hawaii Administrative Rules, to allow a bona fide aquaculture entity or scientific research entity to collect aquatic life without a permit so long as the aquatic life remains in the county in which it was collected while it is alive.",HI,"DLNR, Division of Aquatic Resources, Marine Resources, Aquaculture",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB519.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=519&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB519_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB519_.HTM
1910017,SB52,Relating To Carbon Offsets.,Requires the Department of Transportation to assist and enable a person to voluntarily purchase a verified carbon offset for carbon dioxide emissions resulting from the person's air travel to or from an airport in the State. Effective 7/1/2050. (SD1),HI,"DOT, Air Travel, Verified Carbon Offsets, Qualified Air Travel",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB52.json,Introduced,2025-01-15,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=52&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB52_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB52_.HTM
1924805,SB520,Relating To Wastewater Systems.,Requires the Department of Health to amend its administrative rules to: (1) Authorize not more than five dwellings and dwelling units connected to a single individual wastewater system; and (2) Provide that not more than five bedrooms may be connected to a single individual wastewater system. (SD1),HI,"DOH, Individual Wastewater Systems, Dwelling Units, Rules, Dwellings, Bedrooms",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB520.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=520&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB520_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB520_.HTM
1924907,SB521,Relating To Access To Water On Hawaiian Home Lands.,Requires the Department of Hawaiian Home Lands to work with the appropriate county board or department of water supply to provide access to potable and agricultural water on Hawaiian home lands; provided that any agreement between DHHL and that county board or department of water supply is made available to the public.,HI,"DHHL, County Board or Department of Water Supply, Access to Water, Hawaiian Home Lands, Agreements",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB521.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=521&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB521_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB521_.HTM
1925311,SB522,Relating To The Halaula Agricultural Parcel.,Authorizes the issuance of general obligation bonds to the Agribusiness Development Corporation for the purchase of the Halaula Agricultural Parcel for agricultural development. Effective 7/1/2050. (SD1),HI,"ADC, North Kohala, GO Bonds, Agriculture, Agricultural Development, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB522.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=522&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB522_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB522_.HTM
